货号,分类,名称,成色,金子颜色,规格,形状,供应商代码,重量,金价,工费,配件,石头,电镀,模具,佣金,下单口,零售价,批发价,更新时间
KEW001/K18,耳环/耳逼,5#耳勾,18K,黄金,Ø23 Ga, 16x9.5mm,,J5,0.256,¥1000.00,¥5.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$67.37,CAD$64.87,2026/1/3
KEW002/K18,耳环/耳逼,0.8线耳勾,18K,黄金,Ø20 Ga, 16.5x9.5mm,,J5,0.51,¥1000.00,¥5.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$128.02,CAD$125.52,2026/1/3
KEW003/K18,耳环/耳逼,带链耳勾,18K,黄金,Ø20 Ga, 17.8x9.0mm, 18mm chain,,J5,0.792,¥1000.00,¥8.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$199.10,CAD$195.10,2026/1/3
KEW004/K18,耳环/耳逼,U型耳勾,18K,黄金,Ø20 Ga, 14x11.4mm, Round bead Ø3.85mm,,J5,0.49,¥1000.00,¥81.77,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$219.21,CAD$178.33,2026/1/3
KEW005/K18,耳环/耳逼,12#线拍,18K,黄金,Ø0.85mm, 12.2x10.0mm,,J5,0.58,¥1000.00,¥5.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$144.74,CAD$142.24,2026/1/3
KEW006/K18,耳环/耳逼,14#线拍,18K,黄金,Ø0.85mm, 13.8x10.0mm,,J5,0.64,¥1000.00,¥5.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$159.06,CAD$156.56,2026/1/3
KEW007/K18,耳环/耳逼,13#美拍,18K,黄金,Ø1.1mm, 12.8x6.7mm,,J5,0.89,¥1000.00,¥8.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$222.50,CAD$218.50,2026/1/3
KEW008/K18,耳环/耳逼,15#美拍,18K,黄金,Ø1.1mm, 14.8x8.3mm,,J5,1.07,¥1000.00,¥8.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$265.48,CAD$261.48,2026/1/3
KEW009/K18,耳环/耳逼,17#美拍,18K,黄金,Ø1.2mm, 17x9.6mm,,J5,1.49,¥1000.00,¥8.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$365.77,CAD$361.77,2026/1/3
KEW010/K18,耳环/耳逼,19#美拍,18K,黄金,Ø1.2mm, 19x11mm,,J5,1.8,¥1000.00,¥8.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$439.78,CAD$435.78,2026/1/3
KEW011/K18,耳环/耳逼,耳针,18K,黄金,Ø0.8x10mm,,J5,0.147,¥1000.00,¥2.21,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$37.86,CAD$36.75,2026/1/3
KEW012/K18,耳环/耳逼,耳针,18K,黄金,Ø0.8x11mm,,J5,0.163,¥1000.00,¥2.45,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$41.98,CAD$40.75,2026/1/3
KEW013/K18,耳环/耳逼,耳针,18K,黄金,Ø0.8x12mm,,J5,0.177,¥1000.00,¥2.65,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$45.58,CAD$44.25,2026/1/3
KEW014/K18,耳环/耳逼,飞碟耳迫,18K,黄金,"针 Ø0.77x10.4mm, 
耳束6x7.5mm",,J5,0.62,¥1000.00,¥32.75,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$188.98,CAD$172.60,2026/1/3
KEW015/K18,耳环/耳逼,梅花卷迫,18K,黄金,4.2x5.0mm,,J5,0.148,¥1000.00,¥5.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$41.59,CAD$39.09,2026/1/3
KEW016/K18,耳环/耳逼,平台迫,18K,黄金,Ø4.5mm,,J5,0.411,¥1000.00,¥6.17,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$105.84,CAD$102.76,2026/1/3
KEW017/K18,耳环/耳逼,平台迫,18K,黄金,Ø5.0mm,,J5,0.514,¥1000.00,¥7.71,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$132.36,CAD$128.51,2026/1/3
KEW018/K18,耳环/耳逼,平台迫,18K,黄金,Ø5.5mm,,J5,0.788,¥1000.00,¥11.82,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$202.92,CAD$197.01,2026/1/3
KEW019/K18,耳环/耳逼,平台迫,18K,黄金,Ø6.0mm,,J5,0.958,¥1000.00,¥14.37,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$246.70,CAD$239.52,2026/1/3
KEW020/K18,耳环/耳逼,平台迫,18K,黄金,Ø6.5mm,,J5,1.073,¥1000.00,¥16.09,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$276.32,CAD$268.27,2026/1/3
KEW021/K18,耳环/耳逼,平台迫,18K,黄金,Ø8.0mm,,J5,1.473,¥1000.00,¥22.10,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$379.33,CAD$368.28,2026/1/3
KEW022/K18,耳环/耳逼,耳针,18K,黄金,Ø0.8x11.8mm,,K2,0.175,¥1000.00,¥1.57,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$43.75,CAD$42.97,2026/1/3
KEW023/K18,耳环/耳逼,飞碟耳针,18K,黄金,"针 Ø0.8x10.0mm, 
耳束6.2x7.2mm",,K2,0.688,¥1000.00,¥20.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$189.27,CAD$179.27,2026/1/3
KEW024/K18,耳环/耳逼,梅花耳束,18K,黄金,4.3*4.9MM,,K2,0.153,¥1000.00,¥4.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$41.53,CAD$39.53,2026/1/3
KEW025/K18,耳环/耳逼,梅花耳束,18K,黄金,Ø5.3mm,,K2,0.747,¥1000.00,¥6.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$185.86,CAD$182.86,2026/1/3
KEW026/K18,耳环/耳逼,耳束,18K,黄金,Ø5.0mm,,K2,0.317,¥1000.00,¥4.12,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$80.84,CAD$78.78,2026/1/3
KEW027/K14,耳环/耳逼,虾比 (14K),14K,黄金,14.8x10.2mm,,K14,0.83,¥1000.00,¥16.50,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$174.44,CAD$166.19,2026/1/3
KEW028/K18,耳环/耳逼,螺丝耳束,18K,黄金,Ø4.5x13.0mm,,K2,0.74,¥1000.00,¥10.50,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$189.81,CAD$184.56,2026/1/3
KEW029/K18,耳环/耳逼,螺丝耳束,18K,黄金,Ø5.5x13.10mm,,K2,1.05,¥1000.00,¥10.50,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$263.83,CAD$258.58,2026/1/3
KEW030/K18,耳环/耳逼,梅花耳针,18K,黄金,"Ø3.2mm (cup) 
Ø0.6x12.3mm",,K2,0.148,¥1000.00,¥7.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$44.09,CAD$40.59,2026/1/3
KEW031/10K,耳环/耳逼,单卡耳针,10K,黄金,11*0.8mm,,K15,1.3,¥1000.00,¥1.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$172.69,CAD$172.19,2026/1/3
KEW031/14K,耳环/耳逼,单卡耳针,14K,黄金,11*0.8mm,,K15,1.5,¥1000.00,¥1.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$279.23,CAD$278.73,2026/1/3
KEW032/10K,耳环/耳逼,双卡耳针,10K,黄金,11*0.8mm,,K15,1.3,¥1000.00,¥1.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$172.69,CAD$172.19,2026/1/3
KEW032/14K,耳环/耳逼,双卡耳针,14K,黄金,11*0.8mm,,K15,1.5,¥1000.00,¥1.00,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$279.23,CAD$278.73,2026/1/3
KEW033/10K,耳环/耳逼,卷边耳迫,10K,黄金,5.0mm,,K15,0.24,¥1000.00,¥1.20,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$33.15,CAD$32.55,2026/1/3
KEW033/14K,耳环/耳逼,卷边耳迫,14K,黄金,5.0mm,,K15,0.27,¥1000.00,¥1.20,"¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","¥0.00
2026/1/3","0.00%
2026/1/3",Van,CAD$51.54,CAD$50.94,2026/1/3